DATE,PLANT,PARTNER,MATERIAL,VALUE,
31.05.2021,1123,2400284,BT00002,-23,
31.05.2021,1123,2400284,BT00002,-17,
31.05.2021,1116,2400284,BT00003,-48,
31.05.2021,1119,2400284,BT00003,-13,
31.05.2021,1119,2400284,BT00003,-16,
31.05.2021,1119,2400284,BT00003,-4,
31.05.2021,1124,2400284,BT00003,-36,
31.05.2021,1124,2400284,BT00003,-36,
31.05.2021,1124,2400284,BT00003,-36,
31.05.2021,1119,2400284,BT00004,-16,
31.05.2021,1119,2400284,BT00005,-6,
31.05.2021,1119,2400284,BT00007,-1,
31.05.2021,1112,2400384,BT00001,-1,
31.05.2021,1112,2400384,BT00001,-16,
31.05.2021,1112,2400384,BT00001,-16,
31.05.2021,1112,2400384,BT00001,-16,
31.05.2021,1112,2400384,BT00001,-32,
31.05.2021,1112,2400384,BT00001,-16,
31.05.2021,1112,2400384,BT00001,-96,
31.05.2021,1112,2400384,BT00001,-32,
31.05.2021,1112,2400384,BT00001,-20,
31.05.2021,1112,2400384,BT00001,-96,
31.05.2021,1112,2400384,BT00001,-64,
31.05.2021,1112,2400384,BT00001,-16,
31.05.2021,1112,2400384,BT00001,-112,
31.05.2021,1112,2400384,BT00001,-28,
31.05.2021,1112,2400384,BT00002,-16,
31.05.2021,1112,2400384,BT00006,-36,
31.05.2021,1112,2400384,BT00006,-36,
31.05.2021,1122,2400384,BT00007,-16,
31.05.2021,1120,2400423,BT00001,-96,
31.05.2021,1120,2400423,BT00001,-128,
31.05.2021,1120,2400423,BT00001,-16,
31.05.2021,1120,2400487,BT00001,192,
31.05.2021,1115,2400487,BT00001,-16,
31.05.2021,1115,2400487,BT00001,-16,
31.05.2021,1115,2400487,BT00001,-24,
31.05.2021,1115,2400487,BT00001,-48,
31.05.2021,1115,2400487,BT00001,-20,
31.05.2021,1115,2400487,BT00001,-16,
31.05.2021,1115,2400487,BT00001,-12,
31.05.2021,1115,2400487,BT00001,-8,
31.05.2021,1115,2400487,BT00001,-100,
31.05.2021,1115,2400487,BT00001,-248,
31.05.2021,1115,2400487,BT00001,-64,
31.05.2021,1115,2400487,BT00001,-4,
31.05.2021,1115,2400487,BT00001,-16,
31.05.2021,1115,2400487,BT00001,-24,
31.05.2021,1115,2400487,BT00001,-12,
31.05.2021,1115,2400487,BT00001,-64,
31.05.2021,1115,2400487,BT00001,-28,
31.05.2021,1115,2400487,BT00001,-4,
31.05.2021,1116,2400487,BT00001,-64,
31.05.2021,1120,2400487,BT00001,-64,
31.05.2021,1112,2400487,BT00002,-32,
31.05.2021,1112,2400487,BT00002,-128,
31.05.2021,1112,2400487,BT00002,-14,
31.05.2021,1120,2400487,BT00004,48,
31.05.2021,1120,2400487,BT00004,-112,
31.05.2021,1116,2400487,BT00005,-32,
31.05.2021,1123,2400668,BT00001,-32,
31.05.2021,1112,2400668,BT00002,-64,
31.05.2021,1112,2400668,BT00002,-6,
31.05.2021,1115,2401037,BT00001,-30,
31.05.2021,1115,2401037,BT00001,-4,
31.05.2021,1115,2401037,BT00001,-4,
31.05.2021,1115,2401037,BT00001,-32,
31.05.2021,1115,2401037,BT00001,-56,
31.05.2021,1123,2401037,BT00002,-32,
31.05.2021,1112,2401749,BT00001,-4,
31.05.2021,1112,2401749,BT00002,-24,
31.05.2021,1112,2401749,BT00002,-11,
31.05.2021,1112,2401749,BT00002,-8,
31.05.2021,1115,2401749,BT00002,-5,
31.05.2021,1112,2401843,BT00001,-80,
31.05.2021,1112,2401843,BT00001,-192,
31.05.2021,1112,2401843,BT00001,-39,
31.05.2021,1112,2401843,BT00001,-96,
31.05.2021,1112,2401843,BT00001,-32,
31.05.2021,1112,2401843,BT00001,-16,
31.05.2021,1112,2401843,BT00001,-48,
31.05.2021,1112,2401843,BT00001,-16,
31.05.2021,1112,2401843,BT00001,-16,
31.05.2021,1112,2401843,BT00001,-208,
31.05.2021,1112,2401843,BT00001,-16,
31.05.2021,1112,2401843,BT00001,-272,
31.05.2021,1112,2401843,BT00001,-32,
31.05.2021,1115,2401843,BT00001,-1,
31.05.2021,1115,2401843,BT00001,-16,
31.05.2021,1119,2401843,BT00001,-464,
31.05.2021,1119,2401843,BT00001,480,
31.05.2021,1125,2401843,BT00001,-48,
31.05.2021,1125,2401843,BT00001,-4,
31.05.2021,1112,2401843,BT00002,-32,
31.05.2021,1125,2401843,BT00002,-80,
31.05.2021,1125,2401843,BT00002,-32,
31.05.2021,1125,2401843,BT00002,-8,
31.05.2021,1119,2401843,BT00004,16,
31.05.2021,1119,2401843,BT00006,-9,
31.05.2021,1119,2401843,BT00006,-18,
31.05.2021,1119,2401843,BT00006,-18,
31.05.2021,1125,2401843,BT00007,-24,
31.05.2021,1120,2405756,BT00003,-768,
31.05.2021,1120,2407666,BT00001,198,
31.05.2021,1115,2407666,BT00001,-12,
31.05.2021,1115,2407666,BT00001,-16,
31.05.2021,1120,2407666,BT00001,-144,
31.05.2021,1120,2407666,BT00001,-16,
31.05.2021,1120,2407666,BT00001,-32,
31.05.2021,1125,2407666,BT00001,-48,
31.05.2021,1120,2407666,BT00003,48,
31.05.2021,1120,2407666,BT00003,-36,
31.05.2021,1111,2410565,BT00001,-364,
31.05.2021,1111,2410565,BT00003,-560,
31.05.2021,1111,2420413,BT00001,-52,
31.05.2021,1111,2420464,BT00001,2600,
31.05.2021,1111,2420464,BT00002,1248,
31.05.2021,1111,2420464,BT00005,416,
31.05.2021,1112,2420739,BT00001,44,
31.05.2021,1112,2420739,BT00001,-16,
31.05.2021,1113,2421042,BT00005,-16,
31.05.2021,1113,2421241,BT00002,-144,
31.05.2021,1113,2421529,BT00004,-48,
31.05.2021,1113,2421529,BT00005,-64,
31.05.2021,1111,2421735,BT00001,-208,
31.05.2021,1118,2421896,BT00001,-416,
31.05.2021,1111,2423126,BT00001,-312,
31.05.2021,1118,2423572,BT00001,-52,
31.05.2021,1118,2423572,BT00002,-104,
31.05.2021,1118,2423572,BT00003,-160,
31.05.2021,1119,2423592,BT00001,-156,
31.05.2021,1119,2423592,BT00002,1976,
31.05.2021,1119,2423592,BT00002,520,
31.05.2021,1119,2423592,BT00002,-208,
31.05.2021,1119,2423592,BT00003,-80,
31.05.2021,1118,2423962,BT00007,-320,
31.05.2021,1124,2427211,BT00001,-176,
31.05.2021,1124,2427211,BT00003,-24,
31.05.2021,1111,2427383,BT00001,-520,
31.05.2021,1111,2427383,BT00002,-624,
31.05.2021,1111,2427383,BT00003,-240,
31.05.2021,1115,2427565,BT00004,-16,
31.05.2021,1111,2427890,BT00001,-572,
31.05.2021,1115,2428311,BT00003,-320,
31.05.2021,1118,2430494,BT00001,156,
31.05.2021,1118,2430494,BT00001,52,
31.05.2021,1118,2430494,BT00001,52,
31.05.2021,1118,2430494,BT00001,52,
31.05.2021,1118,2430494,BT00001,208,
31.05.2021,1118,2430494,BT00001,-192,
31.05.2021,1118,2430494,BT00001,-208,
31.05.2021,1118,2430494,BT00003,-720,
31.05.2021,1118,2430494,BT00003,-252,
31.05.2021,1118,2430494,BT00005,-32,
31.05.2021,1118,2430494,BT00006,-54,
31.05.2021,1118,2430494,BT00007,-48,
31.05.2021,1125,2431009,BT00002,-8,
31.05.2021,1114,2431233,BT00001,52,
31.05.2021,1114,2431233,BT00003,200,
31.05.2021,1114,2432091,BT00001,104,
31.05.2021,1114,2432091,BT00002,208,
31.05.2021,1119,2432751,BT00005,-32,
31.05.2021,1125,2433147,BT00003,3,
31.05.2021,1125,2433147,BT00007,1,
31.05.2021,1120,2435213,BT00001,-5824,
31.05.2021,1120,2435213,BT00001,2912,
01.06.2021,1121,237000,BT00001,22,
01.06.2021,1121,237000,BT00007,16,
01.06.2021,1121,237000,BT00007,32,
01.06.2021,1116,247900,BT00001,2,
01.06.2021,1119,247900,BT00001,12,
01.06.2021,1114,247900,BT00002,16,
01.06.2021,1115,247900,BT00002,16,
01.06.2021,1118,247900,BT00002,64,
01.06.2021,1119,247900,BT00002,1,
01.06.2021,1119,247900,BT00002,4,
01.06.2021,1119,247900,BT00007,1,
01.06.2021,1115,276000,BT00001,2,
01.06.2021,1118,276000,BT00001,16,
01.06.2021,1118,276000,BT00001,60,
01.06.2021,1115,276000,BT00002,1,
01.06.2021,1114,331800,BT00001,16,
01.06.2021,1114,331800,BT00001,16,
01.06.2021,1114,331800,BT00001,4,
01.06.2021,1114,331800,BT00001,4,
01.06.2021,1114,331800,BT00001,16,
01.06.2021,1114,331800,BT00001,16,
01.06.2021,1119,331800,BT00001,16,
01.06.2021,1119,331800,BT00001,16,
01.06.2021,1119,331800,BT00001,4,
01.06.2021,1114,331800,BT00002,64,
01.06.2021,1114,331800,BT00002,8,
01.06.2021,1114,331800,BT00002,32,
01.06.2021,1114,331800,BT00002,32,
01.06.2021,1114,331800,BT00002,8,
01.06.2021,1114,331800,BT00002,8,
01.06.2021,1114,331800,BT00002,8,
01.06.2021,1114,331800,BT00002,8,
01.06.2021,1114,331800,BT00002,8,
01.06.2021,1114,331800,BT00002,1,
01.06.2021,1114,331800,BT00002,8,
01.06.2021,1114,331800,BT00002,16,
01.06.2021,1119,331800,BT00002,8,
01.06.2021,1114,331800,BT00007,16,
01.06.2021,1116,331800,BT00007,16,
01.06.2021,1116,331800,BT00007,-16,
01.06.2021,1119,331800,BT00007,66,
01.06.2021,1119,331800,BT00007,64,
01.06.2021,1117,339800,BT00002,1,
01.06.2021,1120,339800,BT00002,16,
01.06.2021,1112,1085200,BT00001,12,
01.06.2021,1112,1085200,BT00002,8,
01.06.2021,1112,1085200,BT00002,24,
01.06.2021,1112,1085200,BT00002,8,
01.06.2021,1112,1085200,BT00002,7,
01.06.2021,1112,1085200,BT00002,16,
01.06.2021,1115,1085200,BT00002,16,
01.06.2021,1113,1085200,BT00007,32,
01.06.2021,1113,1085200,BT00007,16,
01.06.2021,1113,1085200,BT00007,16,
01.06.2021,1121,1085200,BT00007,96,
01.06.2021,1117,1110300,BT00001,16,
01.06.2021,1120,1118000,BT00006,36,
01.06.2021,1114,1158600,BT00001,4,
01.06.2021,1114,1158600,BT00001,16,
01.06.2021,1114,1158600,BT00001,16,
01.06.2021,1114,1158600,BT00003,12,
01.06.2021,1114,1158600,BT00003,12,
01.06.2021,1114,1158600,BT00003,12,
01.06.2021,1114,1158600,BT00003,24,
01.06.2021,1114,1158600,BT00003,24,
01.06.2021,1117,1205600,BT00002,24,
01.06.2021,1118,1218678,BT00007,17,
01.06.2021,1118,1218678,BT00007,20,
01.06.2021,1124,1273000,BT00001,16,
01.06.2021,1111,1273000,BT00003,2,
01.06.2021,1117,1943500,BT00001,32,
01.06.2021,1117,1943500,BT00001,32,
01.06.2021,1117,1943500,BT00001,32,
01.06.2021,1117,1943500,BT00001,32,
01.06.2021,1125,1943500,BT00001,16,
01.06.2021,1125,1943500,BT00001,16,
01.06.2021,1125,1943500,BT00001,16,
01.06.2021,1125,1943500,BT00001,32,
01.06.2021,1125,1943500,BT00001,48,
01.06.2021,1125,1943500,BT00001,16,
01.06.2021,1125,1943500,BT00001,32,
01.06.2021,1125,1943500,BT00001,16,
01.06.2021,1124,1957500,BT00003,276,
01.06.2021,1112,2013300,BT00001,16,
01.06.2021,1112,2013300,BT00001,16,
01.06.2021,1112,2013300,BT00002,16,
01.06.2021,1112,2013300,BT00002,2,
01.06.2021,1115,2013300,BT00002,8,
01.06.2021,1115,2013300,BT00002,8,
01.06.2021,1115,2013300,BT00002,8,
01.06.2021,1117,2013300,BT00007,16,
01.06.2021,1119,2022000,BT00007,4,
01.06.2021,1114,2051800,BT00001,30,
01.06.2021,1114,2051800,BT00001,4,
01.06.2021,1114,2051800,BT00001,4,
01.06.2021,1114,2051800,BT00001,32,
01.06.2021,1114,2051800,BT00001,56,
01.06.2021,1114,2060300,BT00005,64,
01.06.2021,1118,2060300,BT00005,128,
01.06.2021,1113,2137100,BT00007,1,
01.06.2021,1118,2203800,BT00001,48,
01.06.2021,1118,2203800,BT00001,16,
01.06.2021,1118,2203800,BT00001,48,
01.06.2021,1118,2203800,BT00001,48,
01.06.2021,1118,2203800,BT00001,16,
01.06.2021,1120,2203800,BT00001,16,
01.06.2021,1120,2203800,BT00001,16,
01.06.2021,1120,2203800,BT00001,32,
01.06.2021,1120,2203800,BT00001,32,
01.06.2021,1112,2203800,BT00002,2,
01.06.2021,1112,2203800,BT00002,1,
01.06.2021,1112,2203800,BT00002,1,
01.06.2021,1112,2203800,BT00002,1,
01.06.2021,1118,2203800,BT00002,16,
01.06.2021,1118,2203800,BT00002,16,
01.06.2021,1118,2203800,BT00002,16,
01.06.2021,1118,2203800,BT00002,24,
01.06.2021,1118,2203800,BT00002,17,
01.06.2021,1118,2203800,BT00006,45,
01.06.2021,1119,2240900,BT00004,320,
01.06.2021,1124,2240900,BT00004,304,
01.06.2021,1123,2338000,BT00001,4,
01.06.2021,1113,2368900,BT00005,8,
01.06.2021,1120,2471800,BT00002,4,
01.06.2021,1120,2471800,BT00002,8,
01.06.2021,1120,2471800,BT00002,24,
01.06.2021,1120,2471800,BT00002,48,
01.06.2021,1120,2471800,BT00002,-24,
01.06.2021,1121,2471800,BT00002,8,
01.06.2021,1112,2475700,BT00001,-2,
01.06.2021,1119,2475700,BT00002,8,
01.06.2021,1120,2507800,BT00007,80,
01.06.2021,1112,2507900,BT00001,8,
01.06.2021,1112,2507900,BT00001,2,
01.06.2021,1112,2507900,BT00001,48,
01.06.2021,1112,2507900,BT00006,6,
01.06.2021,1112,2507900,BT00006,9,
01.06.2021,1112,2507900,BT00006,9,
01.06.2021,1112,2516000,BT00001,4,
01.06.2021,1115,2531200,BT00002,1,
01.06.2021,1112,2539500,BT00002,24,
01.06.2021,1115,2602900,BT00002,1,
01.06.2021,1116,2622400,BT00002,6,
01.06.2021,1116,2622400,BT00002,8,
01.06.2021,1116,2622400,BT00002,16,
01.06.2021,1116,2622400,BT00002,8,
01.06.2021,1115,2635400,BT00001,2,
01.06.2021,1112,2635400,BT00002,8,
01.06.2021,1115,2635400,BT00002,1,
01.06.2021,1115,2635400,BT00002,1,
01.06.2021,1115,2635400,BT00002,1,
01.06.2021,1115,2635400,BT00002,1,
01.06.2021,1115,2635400,BT00002,16,
01.06.2021,1115,2635400,BT00002,8,
01.06.2021,1115,2635400,BT00003,1,
01.06.2021,1115,2635400,BT00003,1,
01.06.2021,1115,2635400,BT00003,4,
01.06.2021,1119,2637400,BT00001,16,
01.06.2021,1119,2637400,BT00001,48,
01.06.2021,1119,2637400,BT00002,40,
01.06.2021,1119,2637400,BT00002,48,
01.06.2021,1117,2685200,BT00007,16,
01.06.2021,1117,2685200,BT00007,3,
01.06.2021,1117,2685200,BT00007,3,
01.06.2021,1112,2700900,BT00002,1,
01.06.2021,1118,2700900,BT00002,64,
01.06.2021,1118,2700900,BT00007,16,
01.06.2021,1113,2721600,BT00004,36,
01.06.2021,1112,2752200,BT00001,1,
01.06.2021,1115,2880900,BT00001,1,
01.06.2021,1114,2880900,BT00002,1,
01.06.2021,1115,2880900,BT00002,1,
01.06.2021,1115,2880900,BT00002,1,
01.06.2021,1115,2880900,BT00002,1,
01.06.2021,1112,2940100,BT00007,12,
01.06.2021,1112,3208700,BT00002,32,
01.06.2021,1120,3230100,BT00001,16,
01.06.2021,1116,3260700,BT00001,16,
01.06.2021,1117,3260700,BT00001,128,
01.06.2021,1116,3260700,BT00007,1,
01.06.2021,1119,3265200,BT00001,48,
01.06.2021,1118,3285000,BT00001,16,
01.06.2021,1118,3285000,BT00001,32,
01.06.2021,1118,3285000,BT00001,16,
01.06.2021,1118,3285000,BT00001,16,
01.06.2021,1118,3285000,BT00001,16,
01.06.2021,1118,3285000,BT00001,16,
01.06.2021,1118,3285000,BT00001,48,
01.06.2021,1118,3285000,BT00001,16,
01.06.2021,1118,3285000,BT00001,16,
01.06.2021,1119,3285000,BT00001,32,
01.06.2021,1118,3285000,BT00002,32,
01.06.2021,1118,3285000,BT00003,12,
01.06.2021,1119,3285000,BT00003,60,
01.06.2021,1119,3285000,BT00003,36,
01.06.2021,1119,3285000,BT00003,36,
01.06.2021,1119,3285000,BT00003,84,
01.06.2021,1119,3285000,BT00003,12,
01.06.2021,1119,3285000,BT00003,12,
01.06.2021,1119,3285000,BT00003,36,
01.06.2021,1119,3285000,BT00003,36,
01.06.2021,1120,3285400,BT00001,96,
01.06.2021,1120,3285400,BT00001,32,
01.06.2021,1120,3285400,BT00001,16,
01.06.2021,1120,3285400,BT00001,96,
01.06.2021,1120,3285400,BT00001,16,
01.06.2021,1121,3285400,BT00007,64,
01.06.2021,1121,3285400,BT00007,64,
01.06.2021,1120,3288300,BT00007,20,
01.06.2021,1116,3290300,BT00001,8,
01.06.2021,1116,3290300,BT00001,24,
01.06.2021,1116,3290300,BT00001,2,
01.06.2021,1116,3290300,BT00001,16,
01.06.2021,1116,3290300,BT00003,12,
01.06.2021,1116,3290300,BT00007,8,
01.06.2021,1116,3290300,BT00007,8,
01.06.2021,1116,3295500,BT00003,24,
01.06.2021,1118,3311300,BT00002,8,
01.06.2021,1118,3311300,BT00007,1,
01.06.2021,1118,3311300,BT00007,6,
01.06.2021,1118,3311300,BT00007,1,
01.06.2021,1119,3311300,BT00007,2,
01.06.2021,1120,3311300,BT00007,80,
01.06.2021,1112,3325156,BT00001,16,
01.06.2021,1112,3325156,BT00001,16,
01.06.2021,1118,3455256,BT00002,3,
01.06.2021,1118,3455256,BT00002,1,
01.06.2021,1116,20166678,BT00002,32,
01.06.2021,1116,21000372,BT00001,64,
01.06.2021,1116,21000372,BT00002,32,
01.06.2021,1116,21000372,BT00002,32,
01.06.2021,1116,21000433,BT00001,16,
01.06.2021,1116,21000433,BT00001,4,
01.06.2021,1116,21000433,BT00001,16,
01.06.2021,1116,21000524,BT00002,32,
01.06.2021,1116,21000524,BT00002,32,
01.06.2021,1115,21000896,BT00001,16,
01.06.2021,1116,21000896,BT00001,32,
01.06.2021,1116,21000896,BT00001,32,
01.06.2021,1116,21000896,BT00002,64,
01.06.2021,1115,21000896,BT00007,1,
01.06.2021,1118,21000915,BT00001,32,
01.06.2021,1118,21000915,BT00001,240,
01.06.2021,1114,21000915,BT00002,32,
01.06.2021,1118,21001061,BT00001,32,
01.06.2021,1118,21001061,BT00001,32,
01.06.2021,1118,21001061,BT00001,32,
01.06.2021,1118,21001061,BT00001,16,
01.06.2021,1118,21001061,BT00001,16,
01.06.2021,1118,21001061,BT00001,32,
01.06.2021,1118,21001061,BT00001,32,
01.06.2021,1120,21001061,BT00001,16,
01.06.2021,1120,21001061,BT00001,16,
01.06.2021,1120,21001061,BT00001,16,
01.06.2021,1120,21001061,BT00002,1,
01.06.2021,1120,21001061,BT00002,8,
01.06.2021,1120,21001061,BT00002,32,
01.06.2021,1118,21001944,BT00001,32,
01.06.2021,1118,21001944,BT00002,10,
01.06.2021,1120,21001944,BT00006,18,
01.06.2021,1120,21002184,BT00001,72,
01.06.2021,1115,21002552,BT00001,32,
01.06.2021,1118,21002552,BT00001,112,
01.06.2021,1118,21002552,BT00001,64,
01.06.2021,1118,21002552,BT00001,96,
01.06.2021,1118,21002552,BT00001,32,
01.06.2021,1118,21002552,BT00001,96,
01.06.2021,1118,21002552,BT00001,16,
01.06.2021,1118,21002552,BT00001,1,
01.06.2021,1118,21002552,BT00001,28,
01.06.2021,1118,21002552,BT00001,16,
01.06.2021,1118,21002552,BT00001,32,
01.06.2021,1118,21002552,BT00001,16,
01.06.2021,1118,21002552,BT00001,16,
01.06.2021,1118,21002552,BT00001,16,
01.06.2021,1120,21002552,BT00001,208,
01.06.2021,1120,21002552,BT00001,16,
01.06.2021,1120,21002552,BT00001,272,
01.06.2021,1120,21002552,BT00001,32,
01.06.2021,1120,21002552,BT00001,16,
01.06.2021,1120,21002552,BT00001,16,
01.06.2021,1120,21002552,BT00001,48,
01.06.2021,1120,21002552,BT00001,16,
01.06.2021,1120,21002552,BT00001,32,
01.06.2021,1119,21002552,BT00002,128,
01.06.2021,1119,21002552,BT00002,14,
01.06.2021,1119,21002552,BT00002,32,
01.06.2021,1120,21002552,BT00002,32,
01.06.2021,1122,21002552,BT00002,64,
01.06.2021,1122,21002552,BT00002,6,
01.06.2021,1122,21002552,BT00002,31,
01.06.2021,1123,21002552,BT00002,11,
01.06.2021,1123,21002552,BT00002,8,
01.06.2021,1118,21002552,BT00006,36,
01.06.2021,1118,21002552,BT00006,36,
01.06.2021,1118,21002770,BT00003,120,
01.06.2021,1115,21002897,BT00002,3,
01.06.2021,1115,21002897,BT00002,1,
01.06.2021,1115,21002897,BT00002,4,
01.06.2021,1117,21003091,BT00002,32,
01.06.2021,1117,21003091,BT00002,32,
01.06.2021,1118,21003091,BT00002,28,
01.06.2021,1119,21003881,BT00007,-96,
01.06.2021,1119,21003881,BT00007,-32,
01.06.2021,1119,21003881,BT00007,-80,
01.06.2021,1112,21003989,BT00001,1920,
01.06.2021,1118,21003989,BT00001,32,
01.06.2021,1118,21003989,BT00001,32,
01.06.2021,1118,21003989,BT00001,12,
01.06.2021,1118,21003989,BT00001,6,
01.06.2021,1118,21003989,BT00001,32,
01.06.2021,1118,21003989,BT00001,3,
01.06.2021,1118,21003989,BT00001,2,
01.06.2021,1118,21003989,BT00001,32,
01.06.2021,1120,21003989,BT00001,16,
01.06.2021,1118,21003989,BT00006,18,
01.06.2021,1118,21004814,BT00002,32,
01.06.2021,1113,21006306,BT00002,120,
01.06.2021,1118,21006379,BT00002,96,
01.06.2021,1112,21006759,BT00001,48,
01.06.2021,1114,21006759,BT00001,480,
01.06.2021,1115,21006759,BT00001,16,
01.06.2021,1119,21006759,BT00001,80,
01.06.2021,1119,21006759,BT00001,64,
01.06.2021,1124,21006759,BT00001,32,
01.06.2021,1124,21006759,BT00001,16,
01.06.2021,1124,21006759,BT00001,144,
01.06.2021,1125,21006759,BT00002,8,
01.06.2021,1121,21006759,BT00003,768,
01.06.2021,1124,21006759,BT00003,36,
01.06.2021,1124,21006759,BT00003,36,
01.06.2021,1112,21006983,BT00001,1,
01.06.2021,1112,21006983,BT00002,1,
01.06.2021,1118,21009095,BT00001,29,
01.06.2021,1120,21009095,BT00001,9,
01.06.2021,1125,21009095,BT00001,16,
01.06.2021,1125,21009095,BT00001,1,
01.06.2021,1125,21009095,BT00001,16,
01.06.2021,1125,21009095,BT00001,3,
01.06.2021,1125,21009095,BT00001,32,
01.06.2021,1125,21009095,BT00001,24,
01.06.2021,1125,21009095,BT00001,9,
01.06.2021,1125,21009095,BT00001,8,
01.06.2021,1125,21009095,BT00001,24,
01.06.2021,1125,21009095,BT00001,16,
01.06.2021,1121,21009095,BT00002,5,
01.06.2021,1121,21009095,BT00002,7,
01.06.2021,1120,21009095,BT00006,9,
01.06.2021,1120,21009095,BT00006,12,
01.06.2021,1120,21009095,BT00006,9,
01.06.2021,1125,21009095,BT00006,4,
01.06.2021,1125,21009095,BT00006,3,
01.06.2021,1121,21009095,BT00007,64,
01.06.2021,1121,21009095,BT00007,64,
01.06.2021,1121,21009916,BT00001,25,
01.06.2021,1122,21009916,BT00001,30,
01.06.2021,1114,21009916,BT00002,96,
01.06.2021,1120,21009916,BT00002,9,
01.06.2021,1120,21009916,BT00002,10,
01.06.2021,1119,21010118,BT00005,64,
01.06.2021,1124,21010118,BT00005,64,
01.06.2021,1121,21010197,BT00001,64,
01.06.2021,1119,21010854,BT00007,120,
01.06.2021,1114,21011609,BT00003,108,
01.06.2021,1114,21011609,BT00003,-72,
01.06.2021,1119,21011609,BT00003,36,
01.06.2021,1119,21011609,BT00003,96,
01.06.2021,1112,21011682,BT00002,32,
01.06.2021,1120,21013987,BT00001,48,
01.06.2021,1120,21013987,BT00001,4,
01.06.2021,1124,21013987,BT00001,48,
01.06.2021,1120,21013987,BT00002,80,
01.06.2021,1120,21013987,BT00002,32,
01.06.2021,1120,21013987,BT00002,8,
01.06.2021,1121,21013987,BT00002,8,
01.06.2021,1120,21013987,BT00007,24,
01.06.2021,1113,21014375,BT00001,1,
01.06.2021,1115,21014375,BT00001,6,
01.06.2021,1119,21014428,BT00001,16,
01.06.2021,1119,21014428,BT00001,16,
01.06.2021,1119,21014428,BT00001,48,
01.06.2021,1116,21014428,BT00002,32,
01.06.2021,1119,21014428,BT00002,16,
01.06.2021,1119,21014428,BT00002,24,
01.06.2021,1119,21014428,BT00002,8,
01.06.2021,1119,21014428,BT00002,1,
01.06.2021,1119,21014428,BT00002,8,
01.06.2021,1119,21014428,BT00002,1,
01.06.2021,1119,21014428,BT00002,8,
01.06.2021,1119,21014428,BT00002,32,
01.06.2021,1119,21014428,BT00002,32,
01.06.2021,1119,21014428,BT00007,1,
01.06.2021,1119,21014428,BT00007,1,
01.06.2021,1112,21014546,BT00002,32,
01.06.2021,1118,21014820,BT00002,160,
01.06.2021,1118,21014820,BT00002,96,
01.06.2021,1116,21014820,BT00004,10,
01.06.2021,1116,21014820,BT00004,10,
01.06.2021,1116,21015844,BT00002,32,
01.06.2021,1118,21017353,BT00001,16,
01.06.2021,1118,21017353,BT00001,16,
01.06.2021,1118,21017353,BT00001,32,
01.06.2021,1118,21017353,BT00001,16,
01.06.2021,1118,21017353,BT00001,4,
01.06.2021,1118,21017353,BT00001,4,
01.06.2021,1118,21017353,BT00001,16,
01.06.2021,1118,21017353,BT00001,32,
01.06.2021,1118,21017353,BT00001,16,
01.06.2021,1118,21017353,BT00001,32,
01.06.2021,1118,21017353,BT00001,16,
01.06.2021,1118,21017353,BT00001,8,
01.06.2021,1118,21017353,BT00001,8,
01.06.2021,1118,21017353,BT00001,32,
01.06.2021,1118,21017353,BT00001,16,
01.06.2021,1118,21017353,BT00001,16,
01.06.2021,1118,21017353,BT00001,8,
01.06.2021,1118,21017353,BT00001,8,
01.06.2021,1118,21017353,BT00001,16,
01.06.2021,1118,21017353,BT00001,32,
01.06.2021,1118,21017353,BT00001,16,
01.06.2021,1118,21017353,BT00001,16,
01.06.2021,1118,21017353,BT00001,16,
01.06.2021,1118,21017353,BT00001,16,
01.06.2021,1118,21017353,BT00002,2,
01.06.2021,1118,21017353,BT00002,9,
01.06.2021,1118,21017353,BT00002,1,
01.06.2021,1118,21017353,BT00002,32,
01.06.2021,1118,21017353,BT00002,2,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,24,
01.06.2021,1118,21017353,BT00003,24,
01.06.2021,1118,21017353,BT00003,48,
01.06.2021,1118,21017353,BT00003,24,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,24,
01.06.2021,1118,21017353,BT00003,24,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,24,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,24,
01.06.2021,1118,21017353,BT00003,24,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,24,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
01.06.2021,1118,21017353,BT00003,12,
